Session: Session 1,,,
time,LM_2_O2,LM_2_RPM,LM_2_A1
(sec),(AFR),(RPM),(Volt)
622.42816,9.37,1000,0.69
622.51007,9.40,1000,0.69
622.59198,9.42,1000,0.69
622.67395,9.42,1000,0.69
622.75586,9.43,1000,0.69
622.83777,9.43,1000,0.69
622.91968,9.43,1000,0.69
623.00159,9.44,1010,0.69
623.08350,9.44,1010,0.69
623.16547,9.44,1010,0.69
623.24738,9.44,1010,0.69
623.32928,9.44,1010,0.70
623.41119,9.45,1010,0.70
623.49310,9.46,1010,0.70
623.57501,9.46,1010,0.69
623.65698,9.45,1010,0.69
623.73889,9.44,1010,0.69
623.82080,9.42,1010,0.69
623.90271,9.42,1010,0.69
623.98462,9.41,1010,0.69
624.06659,9.42,1010,0.69
624.14850,9.42,1010,0.69
624.23041,9.42,1010,0.69
624.31232,9.42,1010,0.69
624.39423,9.42,1010,0.69
624.47614,9.42,1010,0.69
624.55811,9.41,1010,0.69
624.64001,9.40,1010,0.70
624.72192,9.40,1010,0.70
624.80383,9.41,1010,0.70
624.88574,9.41,1010,0.70
624.96765,9.41,1010,0.70
625.04962,9.40,1010,0.70
625.13153,9.40,1010,0.70
625.21344,9.41,1010,0.69
625.29535,9.40,1010,0.70
625.37726,9.41,1010,0.70
625.45923,9.40,1010,0.70
625.54114,9.39,1010,0.70
625.62305,9.40,1010,0.70
625.70496,9.42,1010,0.70
625.78687,9.42,1010,0.70
625.86877,9.45,1010,0.70
625.95074,9.43,1010,0.70
626.03265,9.43,1010,0.70
626.11456,9.42,1010,0.70
626.19647,9.41,1010,0.70
626.27838,9.41,1010,0.70
626.36029,9.39,1010,0.69
626.44226,9.38,1010,0.70
626.52417,9.39,1010,0.70
626.60608,9.41,1010,0.70
626.68799,9.42,1010,0.70
626.76990,9.43,1010,0.70
626.85187,9.43,1010,0.70
626.93378,9.43,1010,0.70
627.01569,9.43,1010,0.70
627.09760,9.42,1010,0.69
627.17950,9.40,1010,0.67
627.26141,9.39,1010,0.60
627.34338,9.41,1000,0.53
627.42529,9.42,990,0.52
627.50720,9.41,980,0.51
627.58911,9.45,960,0.52
627.67102,9.45,940,0.52
627.75293,9.45,930,0.53
627.83490,9.44,910,0.53
627.91681,9.44,900,0.53
627.99872,9.47,880,0.54
628.08063,9.53,880,0.54
628.16254,9.60,880,0.54
628.24451,9.67,880,0.54
628.32642,9.75,870,0.54
628.40833,9.78,870,0.54
628.49023,9.82,860,0.54
628.57214,9.81,860,0.54
628.65405,9.79,860,0.54
628.73602,9.75,860,0.54
628.81793,9.70,850,0.54
628.89984,9.66,850,0.54
628.98175,9.62,840,0.54
629.06366,9.60,840,0.54
629.14563,9.59,840,0.54
629.22754,9.60,840,0.55
629.30945,9.61,840,0.55
629.39136,9.61,840,0.55
629.47327,9.60,840,0.55
629.55518,9.59,840,0.55
629.63715,9.61,830,0.55
629.71906,9.63,830,0.55
629.80096,9.64,830,0.55
629.88287,9.62,830,0.55
629.96478,9.61,830,0.56
630.04669,9.60,830,0.56
630.12866,9.60,820,0.56
630.21057,9.59,820,0.56
630.29248,9.59,820,0.56
630.37439,9.58,820,0.56
630.45630,9.58,820,0.56
630.53827,9.55,820,0.56
630.62018,9.54,820,0.57
630.70209,9.54,820,0.57
630.78400,9.59,810,0.57
630.86591,9.67,810,0.58
630.94781,9.70,800,0.58
631.02979,9.70,800,0.58
631.11169,9.68,790,0.58
631.19360,9.66,790,0.59
631.27551,9.64,790,0.59
631.35742,9.62,790,0.59
631.43933,9.61,780,0.59
631.52130,9.60,780,0.60
631.60321,9.60,770,0.61
631.68512,9.63,770,0.61
631.76703,9.64,770,0.61
631.84894,9.65,770,0.62
631.93091,9.65,760,0.62
632.01282,9.67,760,0.61
632.09473,9.65,760,0.60
632.17664,9.65,770,0.58
632.25854,9.63,780,0.56
632.34045,9.62,790,0.55
632.42242,9.64,800,0.54
632.50433,9.66,810,0.54
632.58624,9.68,810,0.53
632.66815,9.67,810,0.53
632.75006,9.67,810,0.53
632.83197,9.65,820,0.54
632.91394,9.65,820,0.54
632.99585,9.66,820,0.56
633.07776,9.67,820,0.57
633.15967,9.69,820,0.57
633.24158,9.72,810,0.57
633.32355,9.75,810,0.58
633.40546,9.80,810,0.58
633.48737,9.81,810,0.58
633.56927,9.80,800,0.58
633.65118,9.74,790,0.59
633.73309,9.69,780,0.60
633.81506,9.67,780,0.61
633.89697,9.70,780,0.61
633.97888,9.84,780,0.62
634.06079,9.73,770,0.62
634.14270,9.73,760,0.63
634.22467,9.72,750,0.63
634.30658,9.71,750,0.64
634.38849,9.71,750,0.65
634.47040,9.69,740,0.65
634.55231,9.67,730,0.66
634.63422,9.65,720,0.66
634.71619,9.65,710,0.67
634.79810,9.62,710,0.68
634.88000,9.63,710,0.69
634.96191,9.61,700,0.70
635.04382,9.62,690,0.71
635.12573,9.62,680,0.72
635.20770,9.62,670,0.72
635.28961,9.62,670,0.74
635.37152,9.63,670,0.75
635.45343,9.62,660,0.75
635.53534,9.62,650,0.76
635.61731,9.62,650,0.76
635.69922,9.62,640,0.77
635.78113,9.62,640,0.77
635.86304,9.60,640,0.77
635.94495,9.62,640,0.77
636.02686,9.60,630,0.77
636.10883,9.61,630,0.78
636.19073,9.61,620,0.78
636.27264,9.60,620,0.78
636.35455,9.59,620,0.78
636.43646,9.58,620,0.79
636.51837,9.59,610,0.79
636.60034,9.58,610,0.79
636.68225,9.58,600,0.79
636.76416,9.57,600,0.79
636.84607,9.57,600,0.79
636.92798,9.58,600,0.79
637.00995,9.58,600,0.79
637.09186,9.60,600,0.79
637.17377,9.60,600,0.79
637.25568,9.62,600,0.79
637.33759,9.63,600,0.79
637.41949,9.63,600,0.79
637.50146,9.63,600,0.79
637.58337,9.62,600,0.79
637.66528,9.63,600,0.79
637.74719,9.62,600,0.80
637.82910,9.62,600,0.80
637.91101,9.63,600,0.80
637.99298,9.63,590,0.80
638.07489,9.65,590,0.80
638.15680,9.65,590,0.80
638.23871,9.66,590,0.80
638.32062,9.66,590,0.80
638.40259,9.70,590,0.80
638.48450,9.67,590,0.80
638.56641,9.65,590,0.80
638.64832,9.66,590,0.80
638.73022,9.64,590,0.81
638.81213,9.63,590,0.82
638.89410,9.65,590,0.81
638.97601,9.63,590,0.81
639.05792,9.65,590,0.81
639.13983,9.65,590,0.81
639.22174,9.65,590,0.81
639.30365,9.66,590,0.81
639.38562,9.65,590,0.81
639.46753,9.65,590,0.80
639.54944,9.63,590,0.81
639.63135,9.62,590,0.81
639.71326,9.58,590,0.81
639.79523,9.60,590,0.80
639.87714,9.61,590,0.81
639.95905,9.61,590,0.81
640.04095,9.63,590,0.81
640.12286,9.63,590,0.81
640.20477,9.63,590,0.81
640.28674,9.63,590,0.80
640.36865,9.61,590,0.81
640.45056,9.59,590,0.81
640.53247,9.61,590,0.81
640.61438,9.61,590,0.81
640.69635,9.63,590,0.80
640.77826,9.62,590,0.80
640.86017,9.63,590,0.80
640.94208,9.63,590,0.80
641.02399,9.62,590,0.81
641.10590,9.61,590,0.81
641.18787,9.59,590,0.81
641.26978,9.59,590,0.81
641.35168,9.57,590,0.81
641.43359,9.66,590,0.81
641.51550,9.58,590,0.81
641.59741,9.59,590,0.80
641.67938,9.62,590,0.80
641.76129,9.61,590,0.80
641.84320,9.63,590,0.80
641.92511,9.61,590,0.80
642.00702,9.59,590,0.80
642.08899,9.59,590,0.80
642.17090,9.58,590,0.81
642.25281,9.58,590,0.81
642.33472,9.59,590,0.81
642.41663,9.61,590,0.81
642.49854,9.61,590,0.81
642.58051,9.59,590,0.81
642.66241,9.60,590,0.81
642.74432,9.60,590,0.81
642.82623,9.60,590,0.82
642.90814,9.60,590,0.82
642.99005,9.58,590,0.82
643.07202,9.61,590,0.82
643.15393,9.57,590,0.82
643.23584,9.57,590,0.81
643.31775,9.57,590,0.81
643.39966,9.56,590,0.80
643.48163,9.56,590,0.80
643.56354,9.55,590,0.80
643.64545,9.57,590,0.81
643.72736,9.57,590,0.81
643.80927,9.58,590,0.81
643.89117,9.59,590,0.81
643.97314,9.59,590,0.81
644.05505,9.60,590,0.80
644.13696,9.60,590,0.80
644.21887,9.60,590,0.80
644.30078,9.61,590,0.81
644.38269,9.59,590,0.81
644.46466,9.58,590,0.81
644.54657,9.55,590,0.82
644.62848,9.54,590,0.81
644.71039,9.56,590,0.81
644.79230,9.55,590,0.81
644.87427,9.58,590,0.81
644.95618,9.59,590,0.81
645.03809,9.61,590,0.81
645.12000,9.62,590,0.81
645.20190,9.61,590,0.81
645.28381,9.62,590,0.81
645.36578,9.59,590,0.81
645.44769,9.59,590,0.81
645.52960,9.58,590,0.80
645.61151,9.56,590,0.80
645.69342,9.56,590,0.80
645.77533,9.54,590,0.80
645.85730,9.56,590,0.80
645.93921,9.57,590,0.80
646.02112,9.57,590,0.79
646.10303,9.59,590,0.80
646.18494,9.59,590,0.80
646.26691,9.60,590,0.80
646.34882,9.58,590,0.81
646.43073,9.57,590,0.81
646.51263,9.58,590,0.81
646.59454,9.58,590,0.81
646.67645,9.60,590,0.81
646.75842,9.60,590,0.81
646.84033,9.60,590,0.80
646.92224,9.59,590,0.80
647.00415,9.57,590,0.80
647.08606,9.58,590,0.81
647.16803,9.58,590,0.81
647.24994,9.59,590,0.82
647.33185,9.60,580,0.83
647.41376,9.62,580,0.83
647.49567,9.64,580,0.82
647.57758,9.62,580,0.82
647.65955,9.62,580,0.81
647.74146,9.61,580,0.81
647.82336,9.59,580,0.80
647.90527,9.59,580,0.80
647.98718,9.57,580,0.80
648.06909,9.58,580,0.81
648.15106,9.57,580,0.81
648.23297,9.56,580,0.81
648.31488,9.57,580,0.81
648.39679,9.56,580,0.81
648.47870,9.58,580,0.81
648.56067,9.58,580,0.81
648.64258,9.59,580,0.80
648.72449,9.60,580,0.80
648.80640,9.58,580,0.80
648.88831,9.59,580,0.80
648.97021,9.57,580,0.79
649.05219,9.59,580,0.79
649.13409,9.59,580,0.79
649.21600,9.58,580,0.81
649.29791,9.58,580,0.82
649.37982,9.56,580,0.97
649.46173,9.57,580,1.11
649.54370,9.57,600,1.17
649.62561,9.59,610,1.22
649.70752,9.59,660,1.24
649.78943,9.58,710,1.25
649.87134,9.54,770,1.20
649.95331,9.39,830,1.15
650.03522,9.17,880,1.13
650.11713,9.05,930,1.10
650.19904,9.07,970,1.12
650.28094,9.16,1000,1.13
650.36285,9.27,1030,1.14
650.44482,9.35,1060,1.16
650.52673,9.41,1090,1.20
650.60864,9.43,1110,1.25
650.69055,9.43,1140,1.27
650.77246,9.41,1160,1.30
650.85437,9.40,1190,1.30
650.93634,9.39,1210,1.31
651.01825,9.37,1240,1.37
651.10016,9.34,1260,1.42
651.18207,9.32,1290,1.47
651.26398,9.34,1320,1.52
651.34595,9.33,1350,1.54
651.42786,9.33,1380,1.56
651.50977,9.30,1410,1.58
651.59167,9.27,1440,1.59
651.67358,9.28,1470,1.61
651.75549,9.28,1490,1.63
651.83746,9.28,1520,1.64
651.91937,9.26,1540,1.65
652.00128,9.25,1560,1.65
652.08319,9.23,1580,1.65
652.16510,9.19,1600,1.65
652.24707,9.15,1610,1.65
652.32898,9.14,1620,1.65
652.41089,9.14,1630,1.65
652.49280,9.14,1650,1.65
652.57471,9.12,1670,1.65
652.65662,9.09,1680,1.65
652.73859,9.10,1680,1.64
652.82050,9.10,1690,1.63
652.90240,9.09,1690,1.62
652.98431,9.09,1700,1.61
653.06622,9.06,1710,1.60
653.14813,9.05,1720,1.59
653.23010,9.00,1720,1.57
653.31201,8.96,1720,1.57
653.39392,8.94,1720,1.56
653.47583,8.93,1720,1.55
653.55774,8.93,1720,1.55
653.63971,8.96,1730,1.54
653.72162,8.98,1740,1.53
653.80353,8.99,1740,1.52
653.88544,8.99,1740,1.52
653.96735,8.97,1750,1.51
654.04926,8.97,1750,1.50
654.13123,8.98,1760,1.49
654.21313,8.99,1760,1.49
654.29504,9.00,1760,1.47
654.37695,8.99,1760,1.46
654.45886,9.01,1760,1.44
654.54077,9.00,1760,1.41
654.62274,8.99,1760,1.39
654.70465,8.99,1760,1.37
654.78656,8.97,1760,1.36
654.86847,8.98,1760,1.35
654.95038,9.02,1750,1.34
655.03235,9.04,1740,1.33
655.11426,9.06,1730,1.35
655.19617,9.10,1710,1.36
655.27808,9.16,1690,1.36
655.35999,9.16,1670,1.36
655.44189,9.06,1660,1.36
655.52386,9.02,1640,1.35
655.60577,9.00,1630,1.34
655.68768,8.99,1610,1.33
655.76959,8.99,1600,1.32
655.85150,8.97,1590,1.31
655.93341,8.99,1580,1.30
656.01538,8.99,1570,1.28
656.09729,9.02,1560,1.26
656.17920,9.02,1550,1.24
656.26111,9.03,1540,1.21
656.34302,9.03,1530,1.17
656.42499,9.03,1520,1.16
656.50690,9.03,1510,1.15
656.58881,9.03,1500,1.15
656.67072,9.03,1490,1.14
656.75262,9.06,1480,1.14
656.83453,9.09,1470,1.13
656.91650,9.08,1460,1.13
656.99841,9.08,1450,1.12
657.08032,9.09,1440,1.11
657.16223,9.10,1430,1.11
657.24414,9.10,1430,1.11
657.32605,9.12,1420,1.11
657.40802,9.10,1420,1.11
657.48993,9.10,1410,1.11
657.57184,9.11,1410,1.11
657.65375,9.10,1400,1.10
657.73566,9.12,1400,1.10
657.81763,9.15,1390,1.10
657.89954,9.37,1390,1.09
657.98145,9.15,1380,1.08
658.06335,9.16,1380,1.05
658.14526,9.14,1370,1.01
658.22717,9.13,1370,1.00
658.30914,9.14,1360,0.98
658.39105,9.12,1350,0.97
658.47296,9.12,1340,0.96
658.55487,9.15,1330,0.95
658.63678,9.18,1320,0.94
658.71875,9.18,1310,0.94
658.80066,9.16,1300,0.94
658.88257,9.18,1290,0.94
658.96448,9.20,1280,0.94
659.04639,9.20,1280,0.94
659.12830,9.21,1270,0.93
659.21027,9.21,1270,0.92
659.29218,9.21,1260,0.91
659.37408,9.20,1260,0.90
659.45599,9.18,1250,0.89
659.53790,9.18,1240,0.88
659.61981,9.18,1230,0.87
659.70178,9.19,1230,0.87
659.78369,9.15,1220,0.86
659.86560,9.18,1220,0.85
659.94751,9.19,1210,0.83
660.02942,9.19,1210,0.82
660.11139,9.20,1200,0.80
660.19330,9.22,1200,0.78
660.27521,9.22,1190,0.76
660.35712,9.22,1190,0.75
660.43903,9.22,1180,0.74
660.52094,9.21,1180,0.73
660.60291,9.21,1170,0.72
660.68481,9.22,1170,0.72
660.76672,9.23,1160,0.71
660.84863,9.22,1160,0.71
660.93054,9.24,1150,0.71
661.01245,9.25,1150,0.71
661.09442,9.26,1150,0.70
661.17633,9.26,1150,0.70
661.25824,9.28,1150,0.69
661.34015,9.27,1150,0.69
661.42206,9.27,1150,0.68
661.50403,9.27,1150,0.68
661.58594,9.27,1150,0.68
661.66785,9.27,1160,0.68
661.74976,9.25,1160,0.68
661.83167,9.25,1160,0.68
661.91357,9.25,1160,0.68
661.99554,9.26,1160,0.68
662.07745,9.28,1160,0.67
662.15936,9.29,1170,0.67
662.24127,9.29,1170,0.67
662.32318,9.30,1170,0.67
662.40509,9.32,1170,0.67
662.48706,9.33,1170,0.67
662.56897,9.32,1170,0.67
662.65088,9.33,1180,0.67
662.73279,9.33,1180,0.67
662.81470,9.32,1190,0.68
662.89667,9.32,1190,0.68
662.97858,9.30,1200,0.71
663.06049,9.32,1200,0.74
663.14240,9.33,1210,0.75
663.22430,9.32,1210,0.76
663.30621,9.33,1220,0.77
663.38818,9.33,1230,0.77
663.47009,9.33,1240,0.79
663.55200,9.33,1240,0.80
663.63391,9.32,1250,0.82
663.71582,9.30,1250,0.83
663.79773,9.29,1260,0.83
663.87970,9.32,1270,0.83
663.96161,9.34,1280,0.83
664.04352,9.34,1290,0.83
664.12543,9.33,1300,0.83
664.20734,9.33,1300,0.83
664.28931,9.35,1310,0.84
664.37122,9.35,1310,0.84
664.45313,9.34,1320,0.85
664.53503,9.34,1320,0.85
664.61694,9.35,1330,0.85
664.69885,9.36,1330,0.85
664.78082,9.37,1340,0.85
664.86273,9.38,1340,0.85
664.94464,9.37,1350,0.86
665.02655,9.36,1350,0.86
665.10846,9.36,1350,0.86
665.19043,9.36,1350,0.86
665.27234,9.35,1360,0.87
665.35425,9.35,1360,0.87
665.43616,9.35,1370,0.87
665.51807,9.34,1370,0.88
665.59998,9.34,1380,0.90
665.68195,9.34,1380,0.92
665.76385,9.35,1390,0.95
665.84576,9.35,1390,0.98
665.92767,9.35,1400,1.01
666.00958,9.37,1400,1.04
666.09149,9.37,1410,1.06
666.17346,9.34,1420,1.07
666.25537,9.33,1430,1.07
666.33728,9.31,1440,1.07
666.41919,9.29,1450,1.08
666.50110,9.27,1460,1.08
666.58307,9.27,1470,1.09
666.66498,9.29,1470,1.09
666.74689,9.30,1480,1.09
666.82880,9.28,1490,1.09
666.91071,9.28,1500,1.09
666.99261,9.28,1500,1.08
667.07458,9.28,1510,1.08
667.15649,9.28,1510,1.08
667.23840,9.25,1510,1.09
667.32031,9.24,1510,1.09
667.40222,9.23,1520,1.08
667.48413,9.24,1520,1.08
667.56610,9.24,1520,1.08
667.64801,9.23,1520,1.08
667.72992,9.22,1520,1.08
667.81183,9.22,1520,1.07
667.89374,9.23,1530,1.07
667.97571,9.24,1530,1.07
668.05762,9.24,1530,1.07
668.13953,9.23,1530,1.07
668.22144,9.23,1530,1.07
668.30334,9.23,1530,1.07
668.38525,9.22,1540,1.07
668.46722,9.22,1540,1.07
668.54913,9.23,1540,1.07
668.63104,9.23,1540,1.06
668.71295,9.23,1540,1.06
668.79486,9.23,1540,1.06
668.87677,9.24,1550,1.06
668.95874,9.22,1550,1.06
669.04065,9.22,1550,1.06
669.12256,9.22,1550,1.06
669.20447,9.24,1550,1.06
669.28638,9.24,1550,1.05
669.36835,9.23,1550,1.05
669.45026,9.23,1550,1.05
669.53217,9.25,1550,1.06
669.61407,9.24,1550,1.06
669.69598,9.22,1550,1.06
669.77789,9.22,1550,1.06
669.85986,9.23,1550,1.06
669.94177,9.22,1550,1.05
670.02368,9.22,1560,1.05
670.10559,9.22,1560,1.05
670.18750,9.23,1560,1.05
670.26947,9.23,1560,1.05
670.35138,9.23,1560,1.05
670.43329,9.23,1560,1.05
670.51520,9.22,1560,1.05
670.59711,9.22,1560,1.05
670.67902,9.22,1560,1.05
670.76099,9.23,1560,1.05
670.84290,9.23,1560,1.07
670.92480,9.24,1560,1.08
671.00671,9.25,1570,1.09
671.08862,9.23,1570,1.11
671.17053,9.24,1580,1.11
671.25250,9.27,1580,1.11
671.33441,9.31,1580,1.12
671.41632,9.24,1580,1.12
671.49823,9.25,1580,1.12
671.58014,9.25,1580,1.12
671.66211,9.24,1580,1.13
671.74402,9.24,1580,1.13
671.82593,9.24,1580,1.13
671.90784,9.23,1580,1.13
671.98975,9.25,1580,1.14
672.07166,9.24,1580,1.14
672.15363,9.26,1580,1.15
672.23553,9.27,1580,1.15
672.31744,9.24,1580,1.15
672.39935,9.23,1580,1.15
672.48126,9.24,1580,1.16
672.56317,9.22,1580,1.16
672.64514,9.26,1580,1.17
672.72705,9.22,1580,1.18
672.80896,9.23,1580,1.18
672.89087,9.25,1580,1.18
672.97278,9.26,1580,1.18
673.05475,9.25,1580,1.18
673.13666,9.24,1590,1.19
673.21857,9.22,1590,1.20
673.30048,9.21,1600,1.22
673.38239,9.21,1600,1.24
673.46429,9.23,1610,1.25
673.54626,9.25,1610,1.25
673.62817,9.28,1620,1.25
673.71008,9.27,1620,1.25
673.79199,9.27,1630,1.25
673.87390,9.24,1630,1.25
673.95581,9.22,1630,1.27
674.03778,9.22,1630,1.29
674.11969,9.22,1640,1.29
674.20160,9.22,1640,1.30
674.28351,9.23,1650,1.30
674.36542,9.22,1650,1.30
674.44739,9.22,1660,1.32
674.52930,9.21,1660,1.33
674.61121,9.21,1670,1.33
674.69312,9.20,1670,1.33
674.77502,9.15,1680,1.33
674.85693,9.12,1680,1.33
674.93890,9.12,1680,1.34
675.02081,9.13,1680,1.34
675.10272,9.16,1690,1.34
675.18463,9.18,1690,1.35
675.26654,9.18,1690,1.35
675.34845,9.18,1690,1.36
675.43042,9.17,1690,1.36
675.51233,9.16,1690,1.36
675.59424,9.17,1700,1.36
675.67615,9.16,1700,1.36
675.75806,9.16,1700,1.36
675.84003,9.14,1700,1.36
675.92194,9.14,1700,1.36
676.00385,9.15,1700,1.36
676.08575,9.12,1700,1.37
676.16766,9.13,1700,1.37
676.24957,9.13,1700,1.38
676.33154,9.13,1700,1.38
676.41345,9.11,1700,1.38
676.49536,9.11,1700,1.38
676.57727,9.13,1710,1.39
676.65918,9.16,1710,1.40
676.74115,9.16,1710,1.40
676.82306,9.15,1710,1.41
676.90497,9.09,1720,1.41
676.98688,9.06,1720,1.40
677.06879,9.07,1720,1.41
677.15070,9.09,1720,1.41
677.23267,9.13,1720,1.41
677.31458,9.14,1720,1.41
677.39648,9.17,1720,1.41
677.47839,9.17,1720,1.41
677.56030,9.16,1720,1.41
677.64221,9.13,1720,1.41
677.72418,9.12,1720,1.41
677.80609,9.11,1720,1.41
677.88800,9.13,1720,1.39
677.96991,9.14,1720,1.37
678.05182,9.14,1720,1.33
678.13379,9.10,1720,1.30
678.21570,9.06,1720,1.26
678.29761,9.02,1710,1.21
678.37952,9.01,1700,1.14
678.46143,9.03,1680,1.06
678.54333,9.02,1660,1.00
678.62531,9.02,1640,0.93
678.70721,8.99,1610,0.89
678.78912,8.95,1580,0.85
678.87103,9.00,1550,0.74
678.95294,9.06,1520,0.63
679.03485,9.09,1500,0.51
679.11682,9.09,1470,0.40
679.19873,9.09,1430,0.40
679.28064,9.12,1390,0.39
679.36255,9.19,1350,0.40
679.44446,9.17,1310,0.40
679.52643,9.19,1280,0.41
679.60834,9.27,1240,0.41
679.69025,9.43,1220,0.42
679.77216,9.62,1190,0.42
679.85406,9.85,1170,0.42
679.93597,9.96,1150,0.42
680.01794,10.01,1140,0.43
680.09985,10.04,1120,0.43
680.18176,10.04,1110,0.43
680.26367,9.89,1090,0.43
680.34558,9.86,1080,0.43
680.42749,9.88,1070,0.43
680.50946,9.83,1060,0.44
680.59137,9.72,1050,0.44
680.67328,9.61,1040,0.45
680.75519,9.57,1030,0.46
680.83710,9.56,1020,0.46
680.91907,9.54,1010,0.46
681.00098,9.54,1000,0.46
681.08289,9.52,990,0.47
681.16479,9.48,990,0.47
681.24670,9.46,980,0.47
681.32861,9.46,980,0.47
681.41058,9.48,970,0.47
681.49249,9.50,970,0.48
681.57440,9.54,960,0.49
681.65631,9.55,960,0.49
681.73822,9.54,950,0.50
681.82019,9.52,950,0.50
681.90210,9.51,940,0.49
681.98401,9.52,940,0.50
682.06592,9.54,930,0.51
682.14783,9.55,930,0.51
682.22974,9.56,920,0.52
682.31171,9.56,920,0.54
682.39362,9.54,910,0.57
682.47552,9.55,910,0.59
682.55743,9.64,900,0.61
682.63934,9.56,900,0.62
682.72125,9.56,900,0.62
682.80322,9.60,910,0.65
682.88513,9.65,910,0.67
682.96704,9.62,920,0.80
683.04895,9.57,930,0.91
683.13086,9.53,960,0.95
683.21283,9.45,980,0.98
683.29474,9.37,1010,1.00
683.37665,9.31,1030,1.02
683.45856,9.22,1060,1.05
683.54047,9.13,1080,1.08
683.62238,9.10,1110,1.12
683.70435,9.15,1130,1.17
683.78625,9.24,1160,1.30
683.86816,9.30,1190,1.44
683.95007,9.36,1230,1.42
684.03198,9.40,1270,1.41
684.11389,9.32,1310,1.39
684.19586,9.23,1340,1.37
684.27777,9.25,1370,1.36
684.35968,9.34,1400,1.35
684.44159,9.38,1430,1.34
684.52350,9.39,1460,1.32
684.60547,9.35,1470,1.31
684.68738,9.30,1470,1.30
684.76929,9.27,1480,1.31
684.85120,9.22,1480,1.32
684.93311,9.19,1480,1.34
685.01501,9.13,1480,1.35
685.09698,9.16,1490,1.35
685.17889,9.18,1490,1.35
685.26080,9.22,1500,1.38
685.34271,9.21,1500,1.40
685.42462,9.20,1510,1.60
685.50653,9.20,1520,1.80
685.58850,9.22,1580,1.97
685.67041,9.31,1640,2.14
685.75232,9.28,1720,2.19
685.83423,9.15,1790,2.25
685.91614,8.90,1860,2.27
685.99811,8.80,1920,2.30
686.08002,8.58,1960,2.33
686.16193,8.45,2000,2.35
686.24384,8.33,2030,2.38
686.32574,8.28,2060,2.40
686.40765,8.24,2080,2.42
686.48962,8.23,2100,2.45
686.57153,8.15,2120,2.48
686.65344,8.13,2140,2.50
686.73535,8.16,2160,2.53
686.81726,8.15,2170,2.55
686.89917,8.18,2180,2.57
686.98114,8.16,2190,2.58
687.06305,8.15,2200,2.60
687.14496,8.10,2210,2.61
687.22687,8.03,2220,2.62
687.30878,8.03,2230,2.63
687.39075,8.01,2240,2.63
687.47266,8.00,2250,2.63
687.55457,8.01,2260,2.64
687.63647,7.98,2260,2.64
687.71838,8.00,2270,2.64
687.80029,7.97,2280,2.64
687.88226,7.97,2290,2.64
687.96417,7.98,2290,2.65
688.04608,7.96,2300,2.65
688.12799,7.97,2300,2.65
688.20990,7.97,2300,2.65
688.29187,7.99,2300,2.65
688.37378,7.96,2310,2.65
688.45569,7.93,2310,2.65
688.53760,7.94,2320,2.65
688.61951,7.96,2320,2.65
688.70142,7.95,2320,2.65
688.78339,7.96,2320,2.64
688.86530,7.94,2330,2.64
688.94720,7.96,2330,2.64
689.02911,7.99,2340,2.64
689.11102,7.96,2340,2.63
689.19293,7.98,2340,2.62
689.27490,7.99,2340,2.61
689.35681,7.99,2340,2.54
689.43872,7.95,2340,2.48
689.52063,7.91,2330,2.45
689.60254,7.85,2320,2.41
689.68451,7.85,2310,2.40
689.76642,7.90,2300,2.39
689.84833,7.95,2290,2.38
689.93024,7.97,2280,2.36
690.01215,8.02,2280,2.32
690.09406,8.05,2270,2.28
690.17603,8.04,2260,2.21
690.25793,8.00,2240,2.14
690.33984,7.95,2220,2.09
690.42175,7.96,2200,2.05
690.50366,8.06,2180,1.96
690.58557,8.12,2160,1.87
690.66754,8.16,2130,1.81
690.74945,8.14,2100,1.74
690.83136,8.18,2070,1.72
690.91327,8.25,2040,1.70
690.99518,8.33,2020,1.68
691.07715,8.46,2000,1.67
691.15906,8.57,1990,1.63
691.24097,8.64,1980,1.59
691.32288,8.71,1960,1.52
691.40479,8.74,1940,1.45
691.48669,8.71,1910,1.43
691.56866,8.70,1870,1.40
691.65057,8.77,1850,1.37
691.73248,8.84,1820,1.33
691.81439,8.86,1800,1.33
691.89630,8.85,1770,1.32
691.97821,8.89,1750,1.30
692.06018,9.00,1720,1.29
692.14209,9.08,1680,1.23
692.22400,9.08,1630,1.17
692.30591,9.04,1610,1.12
692.38782,9.02,1590,1.08
692.46979,8.98,1570,1.06
692.55170,8.96,1540,1.05
692.63361,8.95,1520,1.04
692.71552,8.97,1490,1.04
692.79742,8.98,1470,1.04
692.87933,8.98,1450,1.03
692.96130,8.99,1440,1.00
693.04321,9.00,1420,0.96
693.12512,9.00,1400,0.90
693.20703,9.00,1380,0.84
693.28894,9.00,1350,0.81
693.37085,9.02,1320,0.78
693.45282,9.02,1290,0.78
693.53473,9.04,1260,0.77
693.61664,9.06,1240,0.77
693.69855,9.08,1210,0.77
693.78046,9.11,1190,0.76
693.86243,9.12,1170,0.74
693.94434,9.12,1160,0.72
694.02625,9.12,1140,0.70
694.10815,9.12,1130,0.67
694.19006,9.11,1110,0.64
694.27197,9.11,1100,0.62
694.35394,9.11,1080,0.60
694.43585,9.12,1070,0.59
694.51776,9.15,1050,0.58
694.59967,9.17,1040,0.57
694.68158,9.19,1030,0.57
694.76355,9.22,1020,0.57
694.84546,9.26,1010,0.57
694.92737,9.27,1010,0.57
695.00928,9.28,1000,0.57
695.09119,9.31,1000,0.57
695.17310,9.34,990,0.57
695.25507,9.36,990,0.57
